PassengerId,LR
4006_03,0.19861849959917668
4006_04,0.14781041046525256
4006_05,0.45010144936351104
4008_01,0.8207835000047411
4009_01,0.0731009036203508
4010_01,0.6954757464665056
4013_01,0.01770792418289217
4014_01,0.14861324618648064
4014_02,0.24399132572300394
4016_01,0.3519164997450603
4017_01,0.6746248183875303
4017_02,0.8080223995109473
4017_03,0.8080223995109473
4017_04,0.8279747641763455
4017_05,0.11758536086343274
4018_01,0.07911953532978945
4019_01,0.48812085425261753
4020_01,0.06159236425966583
4021_01,0.2520055720186113
4022_01,0.19705121825010616
4023_01,0.5063241715000244
4026_01,0.9649439348193938
4027_01,0.7319796854507743
4030_01,0.6117754933286129
4030_02,0.6773001041819973
4030_03,0.6132316840769286
4030_04,0.7863529979497014
4030_05,0.6132316840769286
4031_01,0.9307778551370618
4031_02,0.9183288878423035
4032_01,0.7319796854507743
4033_01,0.2189523755753273
4034_01,0.7491541617876228
4035_01,0.7319796854507743
4036_01,0.3091101515269546
4037_01,0.8272667886589706
4038_01,0.8272667886589706
4039_01,0.08361097161712705
4040_01,0.6954757464665056
4042_01,0.9158336230505489
4042_02,0.9679550943274147
4042_03,0.9679550943274147
4043_01,0.046279995830774114
4044_01,0.1941498871176174
4044_02,0.6534426703478308
4044_03,0.8143331130037528
4045_01,0.023394972250913724
4046_01,0.7319796854507743
4047_01,0.8001983306542814
4049_01,0.9692088189763159
4050_01,0.14621745801474437
4053_01,0.8001983306542814
4055_01,0.5434396667079278
4058_01,0.39862197860117116
4060_01,0.27045253140525083
4061_01,0.18238467128460692
4061_02,0.8143331130037528
4061_03,0.8140237012845957
4063_01,0.8001983306542814
4064_01,0.632559767142264
4065_01,0.22974358128841263
4066_01,0.3391973992299
4066_02,0.9575346977114823
4068_01,0.1667330971803249
4069_01,0.5417900394761284
4071_01,0.9389363097222296
4071_02,0.9389363097222296
4072_01,0.8001983306542814
4075_01,0.1598118852110385
4076_01,0.12832988850718344
4078_01,0.6954757464665056
4079_01,0.17279002348630662
4080_01,0.23394537863944548
4081_01,0.28563080527035306
4082_01,0.5626545648769504
4083_01,0.907321489732613
4084_01,0.6960723264204072
4089_01,0.4877747154520363
4090_01,0.4549586970781289
4091_01,0.5122585754083483
4093_01,0.0985694567329366
4095_01,0.04807295740277973
4096_01,0.09928123513550112
4097_01,0.6267522177672762
4098_01,0.6954757464665056
4099_01,0.6954757464665056
4101_01,0.4402456896637973
4102_01,0.9292080779368953
4103_01,0.6954757464665056
4104_01,0.12956637262748
4106_01,0.8064798633405686
4107_01,0.27181970829679714
4108_01,0.9642403081032247
4108_02,0.9030694062145815
4109_01,0.28760252040478096
4110_01,0.06924432709176231
4112_01,0.8001983306542814
4113_01,0.9389363097222296
4113_02,0.6993398252692987
4114_01,0.8396727522564239
4115_01,0.8272667886589706
4116_01,0.5599505179962624
4120_01,0.8272667886589706
4125_01,0.7319796854507743
4127_01,0.9292080779368953
4128_01,0.15190210257676454
4128_02,0.5191425941080282
4128_03,0.7147917283586852
4129_01,0.3399630700181083
4130_01,0.6954757464665056
4131_01,0.9526709984758521
4132_01,0.7319796854507743
4134_01,0.6954757464665056
4135_01,0.0697867697420565
4137_01,0.14245762072415108
4140_01,0.1691717780819676
4141_01,0.49592051669493686
4142_01,0.9526709984758521
4143_01,0.7491541617876228
4144_01,0.16034120750250316
4145_01,0.14708135430929947
4147_01,0.5628476299229415
4147_02,0.9517333576586801
4149_01,0.11006306125099412
4150_01,0.7297322355495018
4151_01,0.7319796854507743
4152_01,0.056409236029429974
4154_01,0.8207835000047411
4156_01,0.7319796854507743
4158_01,0.4183977245416015
4159_01,0.0796030423117409
4160_01,0.43320588598258486
4163_01,0.8272667886589706
4165_01,0.238217400496304
4166_01,0.9389363097222296
4166_02,0.7418724008736023
4167_01,0.28419738732638
4168_01,0.2240279346006804
4168_02,0.3064756471587909
4169_01,0.9076878544609749
4169_02,0.7290904063929798
4170_01,0.9292080779368953
4171_01,0.6954757464665056
4172_01,0.6972671310586006
4172_02,0.061068138566632076
4172_03,0.6972671310586006
4172_04,0.21727370675585372
4172_05,0.1858078188288747
4172_06,0.6972671310586006
4172_07,0.601547662727236
4173_01,0.042552861904092854
4174_01,0.11735524745990766
4175_01,0.18200681425042606
4176_01,0.6968352591589518
4176_02,0.6955375583407605
4176_03,0.08146083796049607
4176_04,0.15749175664007287
4176_05,0.05374115089808276
4176_06,0.6968352591589518
4176_07,0.215662841286176
4177_01,0.9565192342282746
4177_02,0.963451145392483
4177_03,0.15260521585669015
4178_01,0.07792523181274742
4179_01,0.9115578161997562
4179_02,0.962592534785991
4181_01,0.816869890404895
4181_02,0.8421253520546702
4181_03,0.8582614979880481
4181_04,0.9119312342074196
4181_05,0.08984252195589408
4181_06,0.22617038433397377
4182_01,0.47130624319160996
4182_02,0.28396387739541273
4182_03,0.5457880811336356
4183_01,0.2994382283581775
4184_01,0.2396561412973708
4185_01,0.5795228902384515
4186_01,0.8272667886589706
4188_01,0.01911187687154932
4189_01,0.0712017811823318
4191_01,0.13754270851199216
4194_01,0.7574629960928976
4196_01,0.8001983306542814
4197_01,0.3206851549385598
4197_02,0.17129821370183224
4197_03,0.09001914485424889
4199_01,0.8371546684467489
4203_01,0.04034688258487824
4204_01,0.7238191549545625
4204_02,0.4856233164217955
4204_03,0.686679516247431
4205_01,0.19949609996606915
4206_01,0.5517795228666466
4207_01,0.8846870566466422
4207_02,0.9642403081032247
4208_01,0.39019588437971414
4210_01,0.9593161235236004
4210_02,0.9593161235236004
4211_01,0.9198608112726772
4212_01,0.8001983306542814
4213_01,0.22343999534885792
4214_01,0.2980022163349259
4215_01,0.2424916872803815
4216_01,0.9278408181233965
4216_02,0.8139517909013909
4218_01,0.7189731238339555
4218_02,0.1411573268726799
4219_01,0.7147917283586852
4219_02,0.13356171526256883
4219_03,0.029476615121911205
4220_01,0.40745510342074764
4221_01,0.6052893458317133
4222_01,0.10053227237213475
4222_02,0.13553225205305403
4223_01,0.15040461451998616
4223_02,0.21214707041311157
4225_01,0.7491541617876228
4229_01,0.13098988645822132
4230_01,0.07696324871423982
4231_01,0.6216254678362362
4232_01,0.6475824480695942
4233_01,0.2846279545402189
4237_01,0.6007040756389053
4238_01,0.9649439348193938
4239_01,0.1984173100870539
4240_01,0.9526709984758521
4242_01,0.7231169628691212
4243_01,0.47670025017883394
4244_01,0.18902287803967577
4245_01,0.8001983306542814
4246_01,0.021253029720620237
4249_01,0.541841778976534
4249_02,0.9566890316811654
4249_03,0.47265876543388896
4251_01,0.025205860493120957
4252_01,0.11631922078144018
4253_01,0.11973850448934494
4254_01,0.12428410839708706
4254_02,0.9264492415734614
4254_03,0.20809920953668784
4255_01,0.7319796854507743
4256_01,0.013382269869507472
4256_02,0.6636461213234008
4256_03,0.6636461213234008
4256_04,0.011567957258384559
4256_05,0.14059394765763192
4256_06,0.6636461213234008
4256_07,0.07605549043693366
4256_08,0.3296621974162823
4257_01,0.416915283402464
4258_01,0.26829873330498166
4258_02,0.34394014158288844
4258_03,0.6621986532178052
4259_01,0.8207835000047411
4260_01,0.8001983306542814
4261_01,0.2180461076209269
4262_01,0.9183288878423035
4262_02,0.43573557770409443
4264_01,0.15344184668959668
4266_01,0.8272667886589706
4267_01,0.6910949459752973
4267_02,0.5682248735144226
4270_01,0.41328371293842125
4271_01,0.9375391294730551
4272_01,0.3520391181239367
4273_01,0.1354312939671097
4274_01,0.7401500041303137
4278_01,0.35155219872577587
4280_01,0.5626545648769504
4289_01,0.7231169628691212
4291_01,0.8001983306542814
4292_01,0.2853824999255894
4293_01,0.7242541122828225
4294_01,0.4524582599014806
4295_01,0.5274556490433518
4295_02,0.6910949459752973
4296_01,0.8001983306542814
4297_01,0.292652462075752
4300_01,0.8272667886589706
4301_01,0.9130169475006398
4302_01,0.7319796854507743
4303_01,0.6344003457358115
4303_02,0.5101118236739121
4305_01,0.4128244932969874
4305_02,0.7234101360355315
4305_03,0.723000743181883
4306_01,0.403654244759493
4309_01,0.5350678333206657
4309_02,0.4907709376458667
4311_01,0.6486206760611287
4312_01,0.38085721368552655
4315_01,0.3323740583065104
4315_02,0.6910949459752973
4316_01,0.15778925800771357
4317_01,0.5327348713787258
4318_01,0.8207835000047411
4319_01,0.046846828947165985
4320_01,0.11632651182611008
4324_01,0.6887954867666845
4324_02,0.8111979856281486
4324_03,0.12910407674679936
4324_04,0.8365210630477921
4327_01,0.8362321611946008
4329_01,0.1656883181798226
4330_01,0.564423916179407
4332_01,0.8272667886589706
4333_01,0.4166576914660253
4334_01,0.9633995323322395
4335_01,0.8396727522564239
4336_01,0.6429990012557324
4336_02,0.9498049354791727
4336_03,0.10982907969382633
4336_04,0.10346915687076116
4337_01,0.3485072432018127
4338_01,0.8925189548859839
4338_02,0.27729692376668696
4338_03,0.6373682108092237
4339_01,0.13416735321009432
4340_01,0.6328329712278342
4343_01,0.8272667886589706
4344_01,0.6114107973387295
4345_01,0.17720451042204097
4346_01,0.2062550638487679
4347_01,0.28144393416586627
4348_01,0.9292080779368953
4349_01,0.0708681279295434
4350_01,0.7965528332828982
4350_02,0.1323750489488366
4351_01,0.3303186177852999
4352_01,0.5829548576016598
4352_02,0.7306741449664886
4354_01,0.02304615743767881
4356_01,0.9649439348193938
4357_01,0.03460141417215916
4358_01,0.2913748723459669
4359_01,0.4056904455263386
4359_02,0.40279710872694263
4359_03,0.5810981825392049
4360_01,0.7231169628691212
4361_01,0.08602015999571255
4362_01,0.713468560272361
4364_01,0.7319796854507743
4365_01,0.24577308390937805
4366_01,0.5273324566359426
4367_01,0.8272667886589706
4368_01,0.7574629960928976
4369_01,0.238628325557573
4370_01,0.022075540404045087
4371_01,0.7021081004515395
4371_02,0.42270408733462744
4371_03,0.8629016666999687
4371_04,0.6423324809296731
4371_05,0.1979415412253242
4372_01,0.817427897290013
4372_02,0.25387420541802974
4373_01,0.3002009027265758
4376_01,0.4654737588528762
4382_01,0.14853024390419706
4383_01,0.9083883118730666
4386_01,0.9064861164466732
4386_02,0.9088249964992365
4387_01,0.2433021293873375
4388_01,0.9083883118730666
4390_01,0.7147917283586852
4390_02,0.7147917283586852
4390_03,0.0692765453911866
4391_01,0.028861167931103233
4392_01,0.10306411799353034
4393_01,0.6910949459752973
4393_02,0.24923859831376965
4395_01,0.0972908457337086
4396_01,0.34893130907835956
4397_01,0.7319796854507743
4399_01,0.17452951389203072
4400_01,0.447175243723524
4400_02,0.6936291985969849
4400_03,0.8146421271665348
4401_01,0.8243029363065861
4401_02,0.8243029363065861
4402_01,0.7319796854507743
4403_01,0.16208852280401875
4403_02,0.11892242298538036
4404_01,0.1286280916494441
4405_01,0.9526709984758521
4407_01,0.8001983306542814
4408_01,0.7231169628691212
4409_01,0.6619905390368568
4410_01,0.13961584281507117
4411_01,0.3691017522496185
4413_01,0.2897665905340312
4415_01,0.21800183801834286
4416_01,0.9401069049818148
4422_01,0.9575346977114823
4422_02,0.4817367048122352
4424_01,0.07498920197171546
4426_01,0.8207835000047411
4427_01,0.16866321767096107
4427_02,0.20790954187218397
4428_01,0.5391641737011268
4429_01,0.20558237603654705
4430_01,0.7600213749333616
4431_01,0.31311833543176837
4432_01,0.6954757464665056
4433_01,0.7319796854507743
4436_01,0.7319796854507743
4437_01,0.8001983306542814
4438_01,0.289132977480556
4440_01,0.16628782961902708
4441_01,0.9376248491290178
4441_02,0.9261700402620444
4441_03,0.7296929688058169
4444_01,0.526734866416629
4445_01,0.1362886272178899
4446_01,0.3855047126990758
4446_02,0.6955451085263091
4446_03,0.9620469275289225
4446_04,0.45730230983195597
4446_05,0.5556742380126107
4447_01,0.6954757464665056
4448_01,0.5786601287673012
4449_01,0.22456554596762632
4450_01,0.928075459391829
4450_02,0.6102202803639453
4450_03,0.928075459391829
4450_04,0.31232374654634837
4451_01,0.7231169628691212
4452_01,0.8001983306542814
4453_01,0.3444889295965089
4456_01,0.13016650856403153
4457_01,0.16532971599927554
4459_01,0.7319796854507743
4461_01,0.8207835000047411
4462_01,0.3175754793831243
4463_01,0.9389363097222296
4463_02,0.9278408181233965
4464_01,0.6330608901319206
4465_01,0.9619185647610993
4465_02,0.14625051847368956
4465_03,0.6702062928039176
4466_01,0.42043853886613125
4467_01,0.3447905751744389
4469_01,0.9277037721827568
4469_02,0.33233780116986933
4470_01,0.24885411743994193
4472_01,0.5498173042657278
4472_02,0.37247356478258425
4473_01,0.26249583015173017
4473_02,0.34240263681006494
4474_01,0.7931937189694788
4474_02,0.792858039784417
4474_03,0.7931937189694788
4475_01,0.2738350414094924
4475_02,0.9685880081160707
4476_01,0.016236417445134262
4477_01,0.08904643768057494
4479_01,0.13011878848152353
4482_01,0.6546995561607417
4482_02,0.6117754933286129
4482_03,0.6132316840769286
4482_04,0.7863529979497014
4482_05,0.7863529979497014
4483_01,0.04384323292932128
4483_02,0.19185234796404682
4485_01,0.7189731238339555
4485_02,0.0742251902033552
4486_01,0.8001983306542814
4487_01,0.04547311502983521
4490_01,0.7151900572009097
4491_01,0.36887992244396933
4492_01,0.6954757464665056
4493_01,0.35686494110032346
4494_01,0.8207835000047411
4496_01,0.4948368854826264
4497_01,0.6954757464665056
4498_01,0.639182958343667
4498_02,0.8040714816015219
4498_03,0.8040714816015219
4498_04,0.5969986966613454
4498_05,0.7743595859395036
4498_06,0.668260094394649
4498_07,0.059429696367966224
4498_08,0.5969986966613454
4500_01,0.17034365771805593
4501_01,0.8001983306542814
4502_01,0.7491541617876228
4505_01,0.5967974334790361
4505_02,0.3798228533769059
4506_01,0.5353080103981795
4508_01,0.21291372886532722
4508_02,0.3550307447629989
4508_03,0.167277400704383
4509_01,0.5318210223733574
4509_02,0.4516515721314858
4509_03,0.6399201655451789
4510_01,0.9083883118730666
4511_01,0.9575346977114823
4511_02,0.9642403081032247
4512_01,0.4075812951230939
4514_01,0.8001983306542814
4515_01,0.4907709376458667
4515_02,0.7567962880416154
4516_01,0.03500643040750005
4517_01,0.06213297320812008
4518_01,0.04869690691822334
4521_01,0.11057165337577399
4522_01,0.05245734163923407
4524_01,0.7418302149906841
4529_01,0.10111416839235919
4530_01,0.14656843291139762
4531_01,0.9198608112726772
4532_01,0.8001983306542814
4533_01,0.9292080779368953
4534_01,0.7124668473092646
4535_01,0.27412018112132097
4535_02,0.10420048705417037
4537_01,0.30626638987829957
4538_01,0.18946205757645074
4539_01,0.6689883601937441
4539_02,0.7968840588475589
4542_01,0.9277037721827568
4542_02,0.9388189470078537
4543_01,0.10115766333779014
4544_01,0.6954757464665056
4546_01,0.7319796854507743
4547_01,0.2850942486838845
4549_01,0.08966850526783036
4550_01,0.27284716928135583
4552_01,0.3067566965900516
4553_01,0.15291344301981608
4555_01,0.1420519442487212
4557_01,0.6159962231921348
4558_01,0.13912290381668313
4559_01,0.28604676146772345
4560_01,0.791786613787593
4561_01,0.20932203003699276
4562_01,0.9583645703424157
4563_01,0.9601126330659853
4564_01,0.19503522432767637
4565_01,0.2226016558428605
4567_01,0.07788360295311363
4568_01,0.032744764563434364
4569_01,0.9389363097222296
4569_02,0.3555791464410569
4570_01,0.9526709984758521
4571_01,0.8001983306542814
4572_01,0.08703222560056388
4573_01,0.2847603391266257
4574_01,0.29172386298827857
4575_01,0.2963192674078945
4576_01,0.1776243500833535
4577_01,0.49092697669036406
4580_01,0.8207835000047411
4581_01,0.4565739070471793
4581_02,0.6360173455800319
4585_01,0.18800249779852632
4586_01,0.16546117665193813
4587_01,0.17904622487627828
4591_01,0.9130169475006398
4592_01,0.6496940530664294
4592_02,0.8115110099647979
4592_03,0.8115110099647979
4592_04,0.8115110099647979
4593_01,0.5741495478564387
4594_01,0.13006781390483893
4594_02,0.22323604952330756
4594_03,0.27843242881633135
4594_04,0.09797528210432882
4595_01,0.9198608112726772
4596_01,0.8001983306542814
4597_01,0.6954757464665056
4602_01,0.10491427463833211
4603_01,0.78312112622638
4603_02,0.43188442691880585
4604_01,0.29680330700775637
4605_01,0.0891472013718978
4606_01,0.08619991799613147
4606_02,0.23358242608307267
4607_01,0.09504043475402968
4608_01,0.2050353834944397
4609_01,0.5383619127700422
4610_01,0.06410985959738887
4611_01,0.8001983306542814
4612_01,0.8390638756979266
4613_01,0.9292080779368953
4615_01,0.450758675167091
4617_01,0.09264792260809492
4620_01,0.8001983306542814
4621_01,0.7535262811056357
4622_01,0.7319796854507743
4623_01,0.7965688414003391
4624_01,0.17402120373581295
4625_01,0.9258548155914549
4625_02,0.9605134726268659
4625_03,0.5872512209983435
4625_04,0.9605134726268659
4625_05,0.9531429714604396
4625_06,0.17341850831613626
4625_07,0.9605134726268659
4628_01,0.7883878211484148
4630_01,0.2959636625180013
4631_01,0.9320935374023276
4632_01,0.9487141496555366
4632_02,0.9487141496555366
4632_03,0.4208699532620367
4632_04,0.1754677669387676
4632_05,0.3902103751209549
4633_01,0.30060254486018384
4634_01,0.4642224739473589
4635_01,0.7319796854507743
4637_01,0.09341008598348323
4638_01,0.5532958077831713
4640_01,0.1891197513095233
4641_01,0.0952128000665847
4642_01,0.5496874583045924
4643_01,0.36323870787538515
4644_01,0.4905752327231425
4645_01,0.9264479332916966
4645_02,0.9575346977114823
4646_01,0.059348113243889375
4648_01,0.15696401577020802
4649_01,0.28902386842242844
4650_01,0.05373513703202999
4651_01,0.3969485477854944
4652_01,0.4995301505388272
4653_01,0.2595752605009085
4654_01,0.8977248201897945
4655_01,0.9389363097222296
4655_02,0.8139517909013909
4656_01,0.12566652808138346
4656_02,0.6282621331331069
4657_01,0.29173227046385464
4658_01,0.21597211144694964
4658_02,0.43589588579377747
4659_01,0.24856976251839072
4661_01,0.2473370401723093
4661_02,0.7061974308237812
4661_03,0.6659584144826645
4661_04,0.6677757582779899
4661_05,0.06328762607591921
4661_06,0.6677757582779899
4661_07,0.4640567466035853
4662_01,0.2779154624436395
4662_02,0.9293043687736674
4662_03,0.5241892455299493
4663_01,0.7828713801774083
4663_02,0.7828713801774083
4663_03,0.7814776064542571
4663_04,0.6500273431663846
4663_05,0.7828713801774083
4663_06,0.8117349560701023
4664_01,0.3907236000641286
4665_01,0.7319796854507743
4667_01,0.6954757464665056
4668_01,0.9593161235236004
4668_02,0.9593161235236004
4672_01,0.7319796854507743
4673_01,0.07836903521380667
4676_01,0.14810839393845904
4677_01,0.2722144239993277
4678_01,0.043391434267244185
4679_01,0.29571789125814907
4680_01,0.28473828409700813
4680_02,0.7101523824413001
4680_03,0.7093097363194386
4680_04,0.2870157245425885
4684_01,0.2347366007343968
4686_01,0.8142993842742936
4689_01,0.3616903424402757
4690_01,0.9278408181233965
4690_02,0.3898402289290333
4691_01,0.18979046781045122
4693_01,0.21690299273682875
4693_02,0.9642403081032247
4694_01,0.5312329366398862
4695_01,0.6543683496773899
4695_02,0.17423804253306702
4695_03,0.8146421271665348
4696_01,0.8207835000047411
4699_01,0.5736250152477691
4704_01,0.03363607465745747
4706_01,0.6910949459752973
4706_02,0.6910949459752973
4708_01,0.2283638134926443
4709_01,0.22689250194920044
4710_01,0.4787990014821363
4710_02,0.16812647944525683
4711_01,0.21958015401538925
4712_01,0.7319796854507743
4713_01,0.13011006115980575
4714_01,0.6954757464665056
4717_01,0.6954757464665056
4719_01,0.8396727522564239
4720_01,0.5793668777157415
4721_01,0.8001983306542814
4723_01,0.3969136603589109
4723_02,0.08723544438059806
4725_01,0.0843801006102418
4726_01,0.3354727286881635
4726_02,0.6328307783076139
4726_03,0.10670724059266587
4726_04,0.9485147698221276
4726_05,0.21151061364272872
4728_01,0.06797103184981376
4728_02,0.8177329135275917
4730_01,0.31398803129010844
4732_01,0.9167703301243527
4732_02,0.9167703301243527
4732_03,0.8259353025922362
4733_01,0.14407743473669454
4738_01,0.2860432716894936
4738_02,0.10492293672768281
4739_01,0.03217973074272459
4741_01,0.7147917283586852
4741_02,0.5635180640942266
4741_03,0.7147917283586852
4743_01,0.5933654113555045
4744_01,0.8463717879214241
4744_02,0.9307778551370618
4746_01,0.5068591585839202
4748_01,0.5142343761623971
4750_01,0.700812773575994
4750_02,0.3584639014730656
4752_01,0.16986978817072645
4753_01,0.6265853954292622
4754_01,0.4614923500661716
4755_01,0.7231169628691212
4756_01,0.9593161235236004
4756_02,0.9593161235236004
4757_01,0.053783479725446365
4758_01,0.049232953862973654
4759_01,0.2686887067349944
4762_01,0.7231169628691212
4763_01,0.2587708564925001
4764_01,0.6960812241590387
4769_01,0.8001983306542814
4770_01,0.4352313635574114
4770_02,0.8428922466060396
4772_01,0.06681180537869524
4773_01,0.45592835400164466
4774_01,0.7101523824413001
4774_02,0.7093097363194386
4774_03,0.115692211201911
4774_04,0.7101523824413001
4775_01,0.476954799927903
4777_01,0.8001983306542814
4778_01,0.4912068286109249
4780_01,0.15576035553815976
4780_02,0.8368797949895329
4782_01,0.8806212697332108
4782_02,0.12244040435003047
4782_03,0.26627946483447723
4782_04,0.9564950893768431
4782_05,0.6985879974927945
4783_01,0.11640078611579602
4784_01,0.8207835000047411
4785_01,0.9401069049818148
4786_01,0.9292080779368953
4787_01,0.16659522445744976
4788_01,0.16382195433927796
4790_01,0.7545894374606387
4791_01,0.1562744121878036
4792_01,0.8001983306542814
4793_01,0.16906060936559744
4793_02,0.8730888701648344
4794_01,0.1976671511572939
4795_01,0.2031831590455203
4796_01,0.4141632895187133
4796_02,0.8368797949895329
4797_01,0.8272667886589706
4798_01,0.7147917283586852
4798_02,0.7147917283586852
4798_03,0.7147917283586852
4801_01,0.6954757464665056
4803_01,0.20969267893251675
4804_01,0.08769990761818582
4804_02,0.6229577063958485
4804_03,0.792858039784417
4807_01,0.05368713471102509
4808_01,0.12944451143765495
4810_01,0.025376648936767526
4813_01,0.859420863904882
4814_01,0.8272667886589706
4815_01,0.21483522207035258
4817_01,0.16200046953121955
4818_01,0.6722330805900483
4819_01,0.7231169628691212
4822_01,0.7455406991928267
4822_02,0.7101523824413001
4822_03,0.7101523824413001
4822_04,0.5124649868866222
4823_01,0.08329542905147878
4827_01,0.8272667886589706
4828_01,0.08663510018269517
4829_01,0.10731918341264865
4830_01,0.05710645821663772
4831_01,0.7231169628691212
4832_01,0.3992181778022832
4836_01,0.6910949459752973
4836_02,0.7354095233159867
4837_01,0.5175923935834471
4838_01,0.27690194156686476
4840_01,0.8207835000047411
4841_01,0.9635230924377443
4841_02,0.2852327941194583
4841_03,0.11526020639715177
4842_01,0.07466617524753534
4845_01,0.9130169475006398
4846_01,0.10671557492998715
4846_02,0.7968840588475589
4847_01,0.2991614496252684
4848_01,0.0230979822593342
4850_01,0.09724533079188816
4850_02,0.37265109774910127
4851_01,0.46949752963882546
4853_01,0.21023491790175936
4856_01,0.1253115269493742
4857_01,0.34720416338214455
4862_01,0.6614889846523193
4863_01,0.2338641583084928
4864_01,0.056735798042642116
4866_01,0.3849620827689259
4868_01,0.48536137102540106
4870_01,0.2192458077893534
4871_01,0.6426401520122013
4873_01,0.6561556039699472
4874_01,0.4235172060765045
4874_02,0.8177329135275917
4875_01,0.2999161111111026
4876_01,0.12464771004882609
4878_01,0.16901570115648
4879_01,0.03808336868667764
4880_01,0.049451931006725486
4881_01,0.8396727522564239
4882_01,0.45406360751518265
4883_01,0.6954757464665056
4884_01,0.8396727522564239
4885_01,0.21246065894061936
4886_01,0.0908243429313617
4887_01,0.415302212978769
4888_01,0.9526709984758521
4889_01,0.06475069716621486
4890_01,0.6689883601937441
4890_02,0.3809063548064341
4891_01,0.9574514607460142
4891_02,0.9641697230883062
4892_01,0.07285144242436359
4893_01,0.8272667886589706
4895_01,0.7319796854507743
4896_01,0.1548599660054985
4897_01,0.1112414599212575
4898_01,0.05898452550708965
4899_01,0.7968840588475589
4899_02,0.6042497996428399
4900_01,0.08427817358224755
4901_01,0.41003581969944103
4901_02,0.4169762143224147
4902_01,0.6954757464665056
4903_01,0.05008250303017591
4904_01,0.16607293683960375
4909_01,0.34520456590837595
4910_01,0.13887616898281174
4911_01,0.1037638672816324
4912_01,0.21190525522316342
4912_02,0.7189731238339555
4913_01,0.2017971119090947
4915_01,0.7319796854507743
4916_01,0.7231169628691212
4917_01,0.5915304602023015
4918_01,0.7319796854507743
4920_01,0.8272667886589706
4923_01,0.8146421271665348
4923_02,0.8146421271665348
4923_03,0.4674199043106462
4924_01,0.3357026227376606
4925_01,0.5597377452044925
4927_01,0.6496940530664294
4927_02,0.8115110099647979
4927_03,0.6496940530664294
4927_04,0.6496940530664294
4929_01,0.7574629960928976
4930_01,0.9389363097222296
4930_02,0.9374782083229743
4932_01,0.2662499256119964
4932_02,0.7536580699331433
4933_01,0.648762574494141
4933_02,0.23865957431535392
4933_03,0.03598088345028818
4933_04,0.8108845625951137
4934_01,0.019460044359228258
4937_01,0.22739721899054985
4938_01,0.7103034262606178
4939_01,0.6138075212402495
4940_01,0.8272667886589706
4941_01,0.252453895293673
4942_01,0.7968840588475589
4942_02,0.7968840588475589
4943_01,0.7231169628691212
4944_01,0.8717478274069794
4944_02,0.39579985482019
4944_03,0.2309983673122361
4945_01,0.7319796854507743
4946_01,0.6954757464665056
4950_01,0.7319796854507743
4951_01,0.2771871556638821
4952_01,0.8207835000047411
4954_01,0.33562566413760836
4956_01,0.8001983306542814
4958_01,0.31158362612051466
4961_01,0.10869296816126348
4963_01,0.8001983306542814
4964_01,0.19546403744412735
4965_01,0.5164171033215929
4970_01,0.22985030223614997
4972_01,0.8178824010664717
4973_01,0.07853599115322667
4973_02,0.7279185788681537
4974_01,0.07086173849050771
4974_02,0.8871723836549005
4975_01,0.8212992139875196
4975_02,0.6234379486477466
4975_03,0.8212992139875196
4977_01,0.5659825559301758
4977_02,0.1820684990512987
4978_01,0.4520042747960935
4979_01,0.7319796854507743
4980_01,0.08221233818366791
4980_02,0.529783911628998
4980_03,0.4846016579518502
4981_01,0.6225943897861167
4981_02,0.8206981101974428
4981_03,0.08326179574454048
4983_01,0.036631344301464495
4987_01,0.1828277034270072
4989_01,0.11291471912850723
4990_01,0.9292080779368953
4991_01,0.07366466087223739
4992_01,0.12298299366064358
4995_01,0.31721955809496966
4996_01,0.8207835000047411
4997_01,0.9198608112726772
4998_01,0.8001983306542814
4999_01,0.05812599494926757
5000_01,0.6954757464665056
5003_01,0.6954757464665056
5004_01,0.9292080779368953
5005_01,0.09368438988913542
5006_01,0.9264492415734614
5006_02,0.9377443505664997
5006_03,0.36315765962737934
5007_01,0.464294562488279
5008_01,0.8207835000047411
5009_01,0.7231169628691212
5010_01,0.11987749170460484
5012_01,0.7319796854507743
5013_01,0.7058723214988336
5014_01,0.09829657175739334
5014_02,0.7189731238339555
5015_01,0.2099636309586142
5016_01,0.3743388920107781
5017_01,0.8207835000047411
5018_01,0.6954757464665056
5019_01,0.08892318934684064
5020_01,0.3177372602603452
5021_01,0.3463471305366363
5023_01,0.07352994137336445
5025_01,0.15459997822241622
5027_01,0.5306123829046525
5028_01,0.1110200004711956
5032_01,0.9389967884438737
5034_01,0.20753224204471396
5035_01,0.8001983306542814
5036_01,0.7279185788681537
5036_02,0.0909855236989172
5039_01,0.13410892586869075
5039_02,0.8115110099647979
5039_03,0.0776838680495443
5039_04,0.18214130609936874
5040_01,0.28422652982619045
5040_02,0.212853426961775
5042_01,0.03018737360154943
5044_01,0.5340529050773374
5044_02,0.8240065484408128
5048_01,0.49592051669493686
5050_01,0.23060927818486676
5051_01,0.1393534236902202
5052_01,0.817427897290013
5052_02,0.7055693579667387
5057_01,0.7319796854507743
5058_01,0.8146421271665348
5058_02,0.03874385540293625
5058_03,0.8146421271665348
5059_01,0.1879941227199074
5060_01,0.928075459391829
5060_02,0.9151847768807402
5060_03,0.3986645153387509
5060_04,0.06194216475820016
5061_01,0.9517333576586801
5061_02,0.6274086821754573
5062_01,0.3015381289841462
5063_01,0.5611299689192141
5064_01,0.071097732869774
